QuestID;InterviewDate;InterviewLengthSec;InterviewStatus;AgeBands;Region;BA01R_KA_1;BA02R_271_PL;BA02R_272_PL;BA02R_273_PL;BA02R_274_PL;BA02R_279_PL;BA02R_280_PL;BA02R_282_PL;BA02R_283_PL;BA02R_284_PL;BA02R_285_PL;SU01R;NPS01R
307;12.04.2020;1268;1;4;909;0;1;1;1;1;1;1;1;1;0;1;543;8
308;05.04.2020;512;1;5;912;0;0;1;1;0;1;1;1;1;0;0;542;5
309;03.04.2020;360;1;3;904;0;1;1;1;1;1;1;1;1;1;1;543;6
310;05.04.2020;345;1;5;912;0;0;1;1;1;0;1;1;1;0;0;542;2
311;14.04.2020;193;1;3;904;0;0;1;1;1;1;1;1;1;0;0;543;1
312;15.04.2020;168;1;3;907;0;1;0;0;0;0;0;0;0;0;0;541;1
313;09.04.2020;108468;1;5;907;0;0;0;1;0;0;0;0;0;0;0;543;1
314;17.04.2020;551;1;5;907;0;1;0;1;0;0;0;0;1;0;0;541;1
315;14.04.2020;890;1;3;907;0;1;1;1;0;1;1;1;1;0;0;541;1
316;14.04.2020;128;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;6
317;25.04.2020;123;1;2;913;0;1;1;0;1;1;1;1;1;0;0;541;6
318;03.04.2020;251;1;5;915;0;0;0;0;1;1;0;1;1;0;0;552;2
319;17.04.2020;264;1;2;907;1;1;1;0;1;0;0;1;0;0;0;541;5
320;07.04.2020;462;1;5;908;0;0;1;0;0;0;0;1;0;0;0;542;9
321;23.04.2020;331;1;5;907;0;1;0;1;0;0;0;1;1;0;0;541;5
322;05.04.2020;652;1;5;912;0;0;1;0;0;0;0;1;0;0;0;542;7
323;07.04.2020;271;1;5;915;0;0;1;0;1;1;1;1;1;0;0;544;4
324;04.04.2020;510;1;5;907;1;1;1;1;1;0;0;1;1;0;0;541;1
325;06.04.2020;700;1;5;901;0;0;1;1;0;0;0;1;1;0;0;542;7
326;10.04.2020;553;1;3;903;0;0;0;1;1;0;0;0;1;0;0;543;2
327;16.04.2020;273;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;5
328;06.04.2020;272;1;5;903;0;0;1;1;1;0;1;1;1;0;0;543;9
329;20.04.2020;271;1;4;914;0;1;1;1;1;0;1;1;1;0;0;552;7
330;07.04.2020;460;1;5;905;0;0;1;1;1;0;0;1;1;0;0;544;0
331;09.04.2020;89;1;3;912;0;0;1;1;0;0;0;0;1;0;0;542;8
332;13.04.2020;374;1;4;912;0;1;1;1;1;0;1;1;1;0;0;553;4
333;03.04.2020;505;1;2;902;0;0;1;1;1;0;1;1;1;0;1;544;0
334;12.04.2020;160;1;4;907;0;0;0;1;1;0;0;0;1;0;0;553;3
335;19.04.2020;266;1;3;907;0;1;1;0;1;0;0;0;1;0;0;541;3
336;09.04.2020;266;1;5;903;0;0;1;1;1;1;1;1;1;0;0;543;0
337;29.04.2020;716;1;4;902;0;1;1;1;1;1;1;1;1;1;1;552;2
338;21.04.2020;292;1;4;915;0;1;1;1;1;1;0;1;1;0;0;544;3
339;10.04.2020;1671;1;3;903;0;1;1;1;1;1;1;1;1;0;0;543;3
340;13.04.2020;179;1;2;915;0;0;1;0;1;0;0;0;0;0;0;544;7
341;09.04.2020;288;1;2;907;0;1;1;1;1;0;0;1;1;0;0;552;2
342;15.04.2020;151;1;2;903;0;0;1;1;1;0;1;1;1;0;0;543;9
343;04.04.2020;362;1;5;906;1;0;1;0;1;0;0;1;1;0;0;542;4
344;17.04.2020;634;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;0
345;05.04.2020;737;1;4;912;0;0;1;1;1;1;1;1;1;1;0;542;3
346;03.04.2020;247;1;3;907;0;1;1;1;0;0;0;0;1;0;0;541;5
347;22.04.2020;193;1;2;907;0;1;0;1;0;1;1;1;1;0;0;541;7
348;12.04.2020;400;1;3;902;0;1;1;0;1;0;1;1;1;0;0;552;6
349;30.04.2020;270;1;2;907;0;1;0;1;0;0;0;0;0;0;0;541;0
350;03.04.2020;680;1;5;914;0;0;0;1;1;0;0;1;1;0;0;552;0
351;15.04.2020;224;1;3;907;0;1;1;1;1;1;1;1;1;0;0;541;2
352;30.04.2020;196;1;1;911;0;1;1;1;1;1;0;1;0;0;0;541;0
353;23.04.2020;391;1;2;907;0;1;1;1;1;1;1;1;1;0;0;541;4
354;11.04.2020;156;1;3;907;0;1;1;1;1;0;1;1;1;0;0;541;6
355;07.04.2020;645;1;5;901;0;1;1;1;1;0;0;1;1;0;0;542;2
356;08.04.2020;438;1;5;915;0;0;1;1;1;0;0;0;0;0;0;544;0
357;26.04.2020;198;1;3;907;0;1;1;1;1;0;0;0;1;0;1;541;1
358;06.04.2020;413;1;1;907;0;0;0;1;0;0;0;1;0;0;0;543;7
359;03.04.2020;263;1;2;911;0;0;0;0;0;0;0;1;0;0;0;552;2
360;10.04.2020;471;1;4;915;0;0;1;0;1;0;0;1;0;0;0;552;1
361;13.04.2020;164;1;2;903;0;0;0;1;1;0;0;1;1;0;0;543;1
362;21.04.2020;375;1;3;916;0;1;1;1;1;1;1;1;1;0;0;552;9
363;22.04.2020;422;1;3;915;0;1;1;1;1;0;0;1;1;0;0;544;2
364;16.04.2020;353;1;3;907;0;1;0;0;1;0;0;1;0;0;0;541;5
365;11.04.2020;478;1;5;907;0;1;1;1;1;0;1;1;1;0;1;555;2
366;16.04.2020;98;1;2;907;0;1;1;1;1;0;0;0;1;0;0;541;0
367;13.04.2020;223;1;4;915;0;0;1;1;1;0;0;1;0;0;0;544;5
368;06.04.2020;566;1;5;912;0;0;1;1;1;0;0;1;1;0;0;553;9
369;11.04.2020;386;1;4;908;0;1;1;1;1;1;1;1;1;1;0;542;3
370;07.04.2020;460;1;5;903;0;0;0;0;0;0;0;1;0;0;0;552;1
371;09.04.2020;307;1;3;903;0;0;1;1;0;0;0;1;1;0;0;543;7
372;21.04.2020;215;1;1;907;0;1;1;1;0;0;0;1;1;0;0;541;1
373;09.04.2020;315;1;3;902;0;1;1;1;1;1;1;1;1;0;0;550;3
374;15.04.2020;640;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;0
375;07.04.2020;240;1;5;906;0;0;1;1;1;1;1;1;1;0;0;542;1
376;06.04.2020;4143;1;5;909;0;0;1;1;1;0;1;1;1;1;0;543;2
377;04.04.2020;339;1;5;909;0;0;1;1;1;0;0;1;1;0;0;543;4
378;13.04.2020;249;1;3;913;0;0;0;1;0;0;0;1;0;0;0;543;6
379;11.04.2020;259;1;3;907;0;0;1;1;1;1;0;1;1;0;0;543;0
380;07.04.2020;308;1;5;907;0;0;0;1;1;0;0;0;0;0;0;544;7
381;09.04.2020;324;1;2;911;0;0;1;1;1;0;0;1;1;0;0;552;2
382;09.04.2020;605;1;2;903;0;0;1;1;1;0;0;1;1;0;0;543;2
383;02.04.2020;227;1;1;911;1;0;0;1;0;0;0;1;0;0;0;552;9
384;14.04.2020;223;1;3;912;0;0;1;1;1;1;1;1;1;0;0;542;6
385;10.04.2020;202;1;2;916;0;0;0;1;1;0;0;1;1;0;0;544;7
386;07.04.2020;333;1;5;911;0;1;1;1;1;0;0;1;1;0;0;552;3
387;03.04.2020;351;1;5;908;0;0;1;0;1;0;1;1;1;0;0;542;1
388;07.04.2020;305;1;5;907;0;0;1;1;1;0;0;1;1;1;0;554;4
389;28.04.2020;423;1;2;907;0;1;0;0;0;0;0;0;1;0;0;541;9
390;21.04.2020;388;1;2;912;0;1;1;1;1;1;1;1;1;0;0;542;4
391;03.04.2020;259;1;1;911;0;0;1;1;0;0;0;1;1;0;0;543;3
392;03.04.2020;417;1;1;906;0;0;1;0;1;0;0;0;1;0;0;542;0
393;13.04.2020;1449;1;2;912;0;0;1;0;0;0;0;0;1;0;0;542;2
394;13.04.2020;300;1;4;908;0;0;1;1;1;0;0;0;0;0;0;542;9
395;14.04.2020;236;1;3;908;0;0;1;0;1;1;0;1;0;0;0;542;9
396;26.04.2020;380;1;4;907;0;1;1;1;1;1;0;1;1;0;1;541;3
397;04.04.2020;590;1;5;915;0;0;1;1;1;0;0;1;1;0;0;544;6
398;09.04.2020;504;1;5;907;1;0;0;0;0;0;0;0;1;0;0;553;8
399;11.04.2020;180;1;2;907;0;0;1;1;1;1;1;1;1;1;0;552;1
400;14.04.2020;417;1;4;912;0;0;1;1;1;0;1;1;1;0;0;542;3
401;19.04.2020;209;1;2;907;0;1;1;0;0;0;0;1;0;0;0;541;7
402;11.04.2020;215;1;4;907;0;0;1;1;1;0;0;1;1;0;0;543;8
403;13.04.2020;170;1;3;904;0;0;1;1;1;0;0;1;0;0;0;543;6
404;23.04.2020;217;1;3;907;0;1;0;1;1;0;0;1;1;0;0;541;3
405;05.04.2020;266;1;5;915;0;0;1;0;1;0;0;0;0;0;0;544;6
406;03.04.2020;281;1;1;907;0;0;1;1;1;1;1;1;1;0;0;543;8
407;28.04.2020;385;1;4;907;0;1;1;1;1;0;0;1;1;0;0;543;7
408;08.04.2020;319;1;1;907;0;1;1;1;1;0;1;1;1;0;0;541;0
409;26.04.2020;274;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;7
410;05.04.2020;529;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;9
411;05.04.2020;428;1;5;907;0;0;0;1;1;1;0;1;1;0;0;552;8
412;03.04.2020;839;1;1;906;0;0;1;0;0;0;0;0;0;0;0;542;2
413;17.04.2020;159;1;2;907;0;1;1;1;1;0;0;0;1;0;1;541;6
414;30.04.2020;407;1;3;907;0;1;1;1;1;0;0;1;1;0;0;541;2
415;14.04.2020;289;1;5;901;0;0;1;0;1;0;0;1;1;0;0;542;6
416;13.04.2020;306;1;2;915;0;1;1;1;1;1;0;1;1;0;0;544;1
417;10.04.2020;370;1;2;906;0;0;1;1;1;1;1;1;1;0;0;542;8
418;07.04.2020;245;1;1;909;0;1;1;1;1;1;1;1;1;1;1;541;9
419;23.04.2020;109;1;2;907;0;1;1;1;1;0;1;1;1;0;0;541;6
420;13.04.2020;191;1;2;915;0;0;1;1;1;1;1;1;1;0;1;552;4
421;05.04.2020;163;1;5;907;0;1;1;1;1;0;1;1;1;0;0;541;6
422;03.04.2020;403;1;5;911;0;0;1;1;1;1;1;1;1;0;0;552;0
423;07.04.2020;168;1;5;907;0;1;1;1;1;1;1;1;1;0;1;541;3
424;02.04.2020;529;1;1;901;1;0;1;0;0;0;0;0;0;0;0;542;9
425;25.04.2020;388;1;3;914;0;1;1;1;1;1;1;1;1;0;0;541;5
426;16.04.2020;179;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;2
427;02.04.2020;417;1;5;912;0;0;1;1;1;0;0;1;0;0;0;542;9
428;09.04.2020;224;1;3;907;0;0;1;0;1;1;1;0;1;1;0;553;0
429;16.04.2020;3441;1;3;907;0;1;1;1;1;0;1;1;1;1;0;541;0
430;15.04.2020;182;1;2;907;0;1;1;1;1;1;1;1;1;1;0;541;9
431;05.04.2020;301;1;5;907;0;1;1;1;1;1;1;1;0;0;0;541;4
432;12.04.2020;307;1;4;911;0;0;0;0;1;0;1;1;1;0;0;552;4
433;05.04.2020;346;1;5;906;0;0;1;1;1;0;0;1;1;0;0;542;2
434;08.04.2020;117;1;5;906;0;0;1;0;0;0;0;0;0;0;0;542;4
435;10.04.2020;466;1;2;902;0;0;0;0;1;0;0;1;0;0;0;552;9
436;07.04.2020;81;1;2;904;1;0;0;0;0;0;0;0;1;0;0;552;2
437;24.04.2020;260;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;1
438;06.04.2020;191;1;5;905;0;0;0;0;1;0;0;0;0;0;0;544;1
439;26.04.2020;465;1;3;907;0;1;1;1;1;1;0;1;1;0;0;541;3
440;06.04.2020;316;1;5;907;0;1;1;1;1;0;0;0;0;0;0;541;6
441;09.04.2020;185;1;5;911;0;0;0;0;1;0;0;1;0;0;0;552;9
442;08.04.2020;293;1;5;901;0;0;1;0;1;0;1;0;0;0;0;542;7
443;27.04.2020;198;1;4;907;0;1;1;1;1;1;1;1;1;0;0;541;5
444;02.04.2020;197;1;2;901;0;0;0;0;0;0;0;1;0;0;0;552;7
445;05.04.2020;426;1;5;903;0;1;1;1;0;0;0;1;0;0;0;543;6
446;03.04.2020;1248;1;5;901;0;0;1;0;0;0;0;1;0;0;0;542;2
447;12.04.2020;165;1;4;910;0;0;0;1;0;0;0;0;0;0;0;543;2
448;23.04.2020;356;1;3;907;0;1;1;1;1;1;0;0;0;0;0;541;4
449;07.04.2020;20839;1;5;906;0;0;1;1;1;0;0;1;1;0;0;542;8
450;15.04.2020;486;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;9
451;14.04.2020;294;1;3;909;0;0;1;1;1;0;0;1;1;0;0;543;5
452;08.04.2020;899;1;5;914;0;0;1;1;1;0;0;1;1;0;0;552;0
453;09.04.2020;292;1;5;909;0;0;1;1;0;0;1;1;1;0;0;543;5
454;20.04.2020;376;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;3
455;21.04.2020;210;1;4;911;0;1;1;1;1;0;0;1;0;0;0;552;9
456;03.04.2020;296;1;1;903;1;0;1;1;1;1;1;1;1;1;0;552;8
457;08.04.2020;209;1;5;901;0;0;1;1;0;0;0;1;0;1;0;542;3
458;12.04.2020;1257;1;4;907;0;1;1;1;1;1;1;1;1;1;1;543;8
459;12.04.2020;716;1;5;901;0;0;1;1;1;1;1;1;0;0;0;542;8
460;06.04.2020;388;1;5;901;0;0;1;1;0;0;1;0;1;0;0;542;8
461;02.04.2020;184;1;1;909;0;0;0;1;1;0;0;0;0;0;0;543;3
462;09.04.2020;312;1;3;911;0;0;1;0;0;0;0;1;0;0;0;552;9
463;06.04.2020;701;1;2;904;0;0;1;1;1;0;1;1;1;0;0;543;6
464;15.04.2020;458;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;5
465;07.04.2020;226;1;5;903;0;0;1;1;1;0;0;0;1;0;0;543;1
466;06.04.2020;120;1;3;915;0;0;0;0;1;0;0;0;1;0;0;544;3
467;24.04.2020;300;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;8
468;07.04.2020;306;1;5;910;0;0;1;1;0;0;0;1;0;0;0;543;4
469;06.04.2020;412;1;5;912;0;0;1;0;0;0;0;0;1;0;0;542;3
470;26.04.2020;3170;1;3;907;0;1;0;0;1;0;0;0;1;0;0;541;0
471;02.04.2020;434;1;1;906;0;0;1;1;1;0;0;1;1;0;0;542;1
472;22.04.2020;302;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;4
473;12.04.2020;316;1;1;907;0;1;1;1;1;0;0;1;1;0;0;541;4
474;03.04.2020;257;1;1;906;0;0;1;1;0;1;1;1;1;0;0;542;3
475;14.04.2020;305;1;2;907;0;0;1;1;0;0;0;1;1;0;1;541;8
476;04.04.2020;182;1;5;904;0;1;1;1;1;1;1;1;1;1;1;541;5
477;08.04.2020;360;1;5;914;0;0;1;0;1;0;0;1;0;0;0;552;7
478;08.04.2020;132;1;4;915;0;0;0;0;0;0;0;1;0;0;0;552;9
479;13.04.2020;340;1;4;912;0;0;1;0;1;0;1;0;1;0;0;542;8
480;06.04.2020;333;1;5;916;0;0;1;1;1;0;0;1;1;0;0;544;7
481;06.04.2020;489;1;5;916;0;0;1;1;1;0;0;1;1;0;0;544;6
482;19.04.2020;328;1;4;907;0;1;1;1;0;0;0;1;1;0;1;541;1
483;28.04.2020;303;1;5;912;0;1;1;1;0;0;1;0;0;0;0;542;3
484;04.04.2020;260;1;5;901;0;0;1;1;1;0;0;1;1;0;0;542;1
485;06.04.2020;569;1;5;911;0;1;1;1;1;0;0;1;1;0;0;552;6
486;25.04.2020;211;1;3;907;0;1;1;1;0;0;1;1;1;0;0;541;4
487;17.04.2020;116;1;2;907;1;0;0;1;1;0;0;1;1;0;0;541;4
488;15.04.2020;623;1;2;912;0;0;1;1;1;1;1;1;1;1;0;550;4
489;25.04.2020;311;1;3;907;0;1;1;1;1;0;0;0;0;0;1;541;2
490;26.04.2020;113;1;2;907;0;1;1;0;1;1;0;0;0;0;0;541;2
491;15.04.2020;196;1;3;907;0;0;0;0;0;0;0;0;1;0;0;541;9
492;06.04.2020;249;1;5;915;0;0;1;0;1;0;0;0;0;0;0;544;1
493;11.04.2020;275;1;2;907;0;0;0;0;1;0;0;1;0;0;0;552;8
494;15.04.2020;274;1;4;912;0;0;1;1;1;0;0;1;1;1;0;554;8
495;03.04.2020;213;1;1;910;1;0;1;1;0;1;1;1;1;0;0;552;3
496;07.04.2020;730;1;1;907;0;0;0;1;0;0;0;0;0;0;0;543;4
497;07.04.2020;693;1;5;901;0;0;1;0;1;0;0;1;1;0;0;542;4
498;04.04.2020;325;1;5;906;0;0;1;1;1;0;0;1;1;0;0;542;5
499;04.04.2020;338;1;5;906;0;0;1;0;1;1;1;1;0;0;0;542;1
500;07.04.2020;460;1;5;904;0;0;0;1;1;0;0;0;1;0;0;543;0
501;27.04.2020;84;1;3;907;0;1;1;1;1;1;1;1;0;0;1;541;4
502;26.04.2020;198;1;3;907;1;1;1;0;1;0;0;1;1;0;0;541;6
503;08.04.2020;280;1;5;902;0;0;1;1;1;1;1;1;1;0;0;552;2
504;08.04.2020;272;1;5;910;0;0;1;1;1;0;0;1;1;0;0;543;9
505;07.04.2020;286;1;5;913;0;0;1;1;1;0;0;1;1;0;0;543;8
506;19.04.2020;289;1;4;905;0;1;1;1;1;1;1;1;1;0;0;544;8
507;13.04.2020;253;1;3;912;0;0;1;0;1;0;0;1;1;0;0;542;6
508;27.04.2020;128;1;3;907;1;1;1;1;1;0;1;1;1;0;0;541;0
509;10.04.2020;283;1;3;904;0;0;1;1;1;0;0;1;1;0;0;543;7
510;15.04.2020;183;1;2;912;0;1;1;1;1;0;1;1;1;1;0;554;2
511;03.04.2020;104;1;2;910;1;0;0;0;0;0;0;0;1;0;0;543;8
512;03.04.2020;179;1;1;912;0;0;1;0;0;1;0;0;0;0;0;542;9
513;10.04.2020;384;1;1;907;0;1;0;1;1;0;1;1;1;0;0;541;1
514;11.04.2020;187;1;3;901;0;0;1;1;0;0;0;0;0;0;0;542;5
515;04.04.2020;459;1;5;914;0;0;1;1;1;0;0;1;1;1;0;554;9
516;09.04.2020;367;1;5;904;0;0;1;1;1;0;0;1;1;0;0;543;0
517;27.04.2020;381;1;3;911;0;1;1;1;1;0;0;1;1;0;0;552;4
518;03.04.2020;355;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;5
519;07.04.2020;461;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;5
520;12.04.2020;355;1;5;912;0;0;1;0;0;0;0;0;1;0;0;542;0
521;12.04.2020;232;1;3;906;0;0;1;1;1;1;1;1;1;0;0;542;6
522;09.04.2020;257;1;4;916;0;0;1;0;1;0;1;1;1;0;0;544;7
523;09.04.2020;207;1;2;904;0;1;1;1;1;0;0;1;1;0;0;543;5
524;05.04.2020;228;1;5;902;0;0;0;0;0;0;0;1;0;0;0;552;8
525;12.04.2020;152;1;4;902;0;0;0;0;1;0;0;0;0;0;0;544;8
526;07.04.2020;323;1;5;901;0;0;0;1;1;0;0;1;1;0;0;542;6
527;02.04.2020;266;1;1;905;0;0;0;0;1;0;0;1;0;0;0;544;0
528;03.04.2020;242;1;2;909;0;0;1;1;1;1;1;1;1;0;0;543;2
529;07.04.2020;427;1;5;907;0;0;1;1;1;1;0;0;1;0;0;543;1
530;07.04.2020;409;1;2;916;0;0;1;1;0;0;0;1;0;0;0;552;9
531;05.04.2020;831;1;5;905;0;0;1;1;1;0;1;1;1;0;0;544;5
532;16.04.2020;691;1;3;906;0;1;1;1;1;1;1;1;1;1;1;542;8
533;09.04.2020;168;1;4;903;0;0;1;1;1;0;0;1;0;0;0;543;6
534;16.04.2020;383;1;3;915;0;1;1;1;1;1;1;1;1;1;0;544;0
535;10.04.2020;424;1;3;908;0;0;1;0;0;0;0;0;1;0;0;542;0
536;23.04.2020;267;1;2;903;0;1;1;1;1;1;1;1;1;0;1;543;1
537;04.04.2020;271;1;5;910;0;0;1;1;1;1;1;1;1;0;0;543;7
538;09.04.2020;208;1;4;906;0;0;1;1;1;1;1;1;1;0;0;542;1
539;07.04.2020;395;1;5;904;0;0;1;1;1;1;0;1;1;0;0;543;8
540;15.04.2020;474;1;2;907;0;1;0;1;0;0;1;1;1;0;1;541;1
541;13.04.2020;239;1;4;903;0;0;1;1;1;0;0;1;1;0;0;543;7
542;04.04.2020;406;1;5;907;0;1;1;1;1;1;1;1;1;0;0;541;5
543;03.04.2020;336;1;1;907;0;0;1;1;0;0;1;1;1;0;0;543;5
544;29.04.2020;386;1;4;903;0;1;1;1;1;0;0;1;1;0;0;543;1
545;04.04.2020;415;1;5;905;0;0;1;0;1;0;0;0;1;0;0;544;0
546;11.04.2020;520;1;2;909;0;0;1;1;1;0;0;0;1;0;0;542;0
547;07.04.2020;516;1;5;913;0;0;1;1;1;1;1;1;1;0;0;543;5
548;14.04.2020;223;1;5;916;0;0;1;0;1;1;1;1;1;0;0;552;9
549;04.04.2020;244;1;5;915;0;0;1;1;0;0;0;0;1;1;0;554;7
550;27.04.2020;185;1;4;907;0;1;1;1;0;0;0;0;0;1;0;541;3
551;29.04.2020;384;1;4;907;0;1;1;1;1;0;0;1;1;0;1;541;3
552;15.04.2020;191;1;3;915;0;0;1;0;1;0;0;1;1;0;0;544;7
553;11.04.2020;208;1;3;912;0;0;1;1;1;0;0;0;0;0;0;542;2
554;19.04.2020;287;1;2;907;0;1;1;1;1;1;1;1;1;0;0;541;2
555;09.04.2020;354;1;4;910;0;0;1;1;1;0;0;1;0;0;0;543;0
556;15.04.2020;258;1;1;907;0;1;1;1;1;1;1;1;1;0;1;541;1
557;12.04.2020;213;1;4;907;0;1;1;1;1;0;0;1;1;0;0;552;8
558;09.04.2020;207;1;5;907;1;0;0;1;0;0;0;0;0;0;0;543;6
559;27.04.2020;212;1;2;907;0;1;1;1;1;0;0;1;1;0;0;541;3
560;26.04.2020;524;1;4;909;0;1;1;1;1;0;0;1;1;0;0;544;9
561;04.04.2020;836;1;5;902;0;0;1;0;1;0;0;0;1;0;0;542;6
562;21.04.2020;351;1;4;912;0;1;1;1;1;0;1;1;1;0;0;542;6
563;10.04.2020;140;1;4;901;0;1;1;1;1;1;1;1;1;1;0;542;5
564;05.04.2020;203;1;5;901;0;0;1;1;0;1;1;1;1;0;0;542;4
565;14.04.2020;250;1;2;912;0;0;1;1;1;0;0;1;1;0;0;542;7
566;18.04.2020;207;1;5;907;0;1;1;1;1;0;0;1;1;0;0;541;7
567;09.04.2020;323;1;3;912;0;1;1;1;1;0;0;1;1;1;0;544;2
568;07.04.2020;386;1;5;905;0;0;1;1;1;0;0;1;1;0;0;552;2
569;09.04.2020;149;1;4;916;0;0;0;0;1;0;0;1;0;0;0;552;8
570;09.04.2020;5107;1;2;904;0;0;1;1;1;0;0;1;1;0;0;543;9
571;11.04.2020;139;1;2;907;0;1;1;1;1;1;0;1;1;0;0;541;3
572;27.04.2020;320;1;4;907;0;1;1;1;1;1;1;1;1;0;0;541;0
573;06.04.2020;274;1;5;914;0;0;1;1;1;0;0;1;1;0;0;552;6
574;15.04.2020;200;1;2;902;0;0;1;0;1;0;0;1;1;0;0;552;7
575;08.04.2020;238;1;5;912;0;0;1;1;1;1;0;1;1;0;0;542;6
576;23.04.2020;186;1;2;907;0;1;1;0;1;0;0;1;0;0;1;541;9
577;21.04.2020;299;1;2;911;0;1;1;1;1;1;1;1;1;0;0;552;7
578;22.04.2020;144;1;3;915;0;1;1;1;1;0;0;1;1;0;0;544;8
579;09.04.2020;202;1;2;907;0;1;1;1;1;0;1;1;1;0;1;543;5
580;03.04.2020;667;1;1;907;0;1;1;1;1;0;0;1;1;0;0;552;2
581;12.04.2020;202;1;3;907;0;0;0;1;1;0;0;1;0;0;0;543;4
582;11.04.2020;190;1;1;907;0;1;0;1;0;1;1;1;0;0;1;541;9
583;05.04.2020;486;1;5;912;0;0;1;0;1;0;0;1;0;0;0;542;1
584;15.04.2020;183;1;3;902;0;0;1;1;1;1;1;1;1;0;0;544;4
585;09.04.2020;175;1;5;912;0;0;1;1;1;1;1;1;1;1;0;542;5
586;11.04.2020;884;1;3;906;0;0;1;1;1;0;1;1;1;0;0;542;1
587;25.04.2020;385;1;2;907;0;1;1;1;1;1;1;1;1;0;0;541;8
588;03.04.2020;143;1;1;911;0;0;0;1;0;0;1;1;1;0;0;552;0
589;03.04.2020;264;1;2;915;0;0;1;1;1;1;1;1;1;1;1;544;3
590;05.04.2020;2789;1;5;901;0;0;1;0;1;1;0;1;1;0;0;542;5
591;25.04.2020;204;1;4;910;0;1;1;1;1;1;1;1;1;1;1;543;2
592;20.04.2020;619;1;4;912;0;1;1;1;1;1;1;1;1;1;0;542;1
593;26.04.2020;128;1;3;915;0;1;1;1;1;1;1;1;1;0;1;544;8
594;02.04.2020;273;1;5;909;0;0;1;1;1;0;1;0;1;0;0;543;2
595;10.04.2020;154;1;2;911;0;0;1;1;1;0;1;1;1;1;1;552;2
596;11.04.2020;478;1;2;904;0;0;1;1;1;0;0;1;0;0;0;543;0
597;15.04.2020;179;1;2;902;0;0;1;1;1;1;1;1;1;0;0;544;2
598;06.04.2020;468;1;5;901;1;0;1;0;0;0;1;0;0;0;0;542;1
599;30.04.2020;284;1;3;907;0;1;1;1;1;0;0;1;0;0;0;541;7
600;07.04.2020;245;1;5;904;0;0;0;1;0;0;0;0;0;0;0;543;5
601;09.04.2020;284;1;1;907;0;1;0;0;0;0;0;0;1;0;0;541;5
602;05.04.2020;187;1;4;907;0;0;0;1;1;0;0;1;1;0;0;553;8
603;03.04.2020;111;1;2;904;0;0;0;0;0;0;1;0;0;0;0;552;6
604;09.04.2020;366;1;2;916;0;0;1;1;1;0;0;1;1;0;0;552;1
605;14.04.2020;184;1;2;904;0;0;1;1;1;0;0;0;0;0;0;543;0
606;02.04.2020;1029;1;5;902;0;1;1;1;1;1;1;1;1;0;0;552;5
607;28.04.2020;278;1;4;907;0;1;1;1;1;1;1;1;1;0;0;541;9
608;04.04.2020;332;1;5;903;0;0;1;1;1;0;1;0;1;0;0;553;8
609;06.04.2020;408;1;5;902;0;0;1;1;1;0;0;1;1;0;0;552;1
610;03.04.2020;1360;1;5;907;0;0;1;1;1;0;0;1;0;0;1;543;8
611;09.04.2020;224;1;5;910;0;0;1;1;1;1;1;1;1;0;0;543;5
612;24.04.2020;767;1;4;909;0;1;1;1;1;0;1;1;1;0;0;542;1
613;11.04.2020;331;1;3;915;0;0;1;0;1;0;0;1;0;0;0;544;6
614;13.04.2020;152;1;2;909;0;0;1;1;1;1;1;1;1;0;0;543;5
615;21.04.2020;340;1;4;910;0;1;1;1;1;0;0;1;1;0;0;543;1
616;20.04.2020;296;1;5;907;0;1;0;0;0;0;1;0;1;0;0;541;1
617;08.04.2020;277;1;5;916;0;0;0;1;1;0;0;0;0;0;0;544;7
618;29.04.2020;283;1;4;907;0;1;1;1;1;0;0;1;1;0;0;541;3
619;03.04.2020;330;1;5;912;0;0;1;1;1;0;0;0;1;0;0;542;7
620;03.04.2020;393;1;5;907;0;0;1;1;1;1;1;1;1;0;0;553;2
621;11.04.2020;293;1;4;903;0;0;1;1;1;0;1;1;1;0;0;543;5
622;05.04.2020;233;1;5;906;0;0;1;1;1;0;0;1;1;0;0;542;6
623;15.04.2020;136;1;2;902;0;0;0;1;1;0;0;1;0;0;0;544;4
624;05.04.2020;330;1;5;910;0;0;1;1;1;0;0;1;1;1;0;543;5
625;07.04.2020;148;1;5;910;1;0;0;0;0;0;0;0;1;0;0;553;4
626;09.04.2020;170;1;5;901;0;0;1;1;1;0;0;1;1;0;0;542;7
627;07.04.2020;301;1;5;908;0;0;1;0;0;0;0;1;1;0;0;542;0
